sim_id,scenario_id,start_date,SPX_Return,SPX_Volatility,Card1_Active,Card2_Active,Card3_Active,Card4_Active,Card5_Active,Card6_Active,Card7_Active,Card8_Active,Card9_Active,Card10_Active,Card11_Active,Final_Return
3161,lehman,2009-04-01,26.514,1.5036,0,0,0,1,0,0,1,0,0,1,1,14.54
3162,lehman,2008-11-22,-2.2799,2.6563,0,1,0,1,0,1,1,0,0,0,0,-5.41
3163,lehman,2007-10-28,-12.4012,1.4943,1,0,1,0,1,0,0,0,0,1,0,-1.72
3164,lehman,2009-01-11,8.2964,2.3387,0,0,1,1,0,1,0,0,1,0,0,13.83
3165,lehman,2007-09-16,-9.4633,1.3049,1,1,1,1,0,0,0,0,0,0,0,2.51
3166,lehman,2008-10-30,-14.6957,3.1207,0,0,1,1,0,0,1,0,0,0,1,-6.22
3167,lehman,2008-09-12,-33.512,3.8486,0,1,0,0,0,0,0,1,1,0,1,7.72
3168,lehman,2008-10-01,-33.4108,3.6827,0,1,1,0,1,0,0,1,0,0,0,20.66
3169,lehman,2009-05-30,15.7169,1.1086,0,1,0,0,0,1,1,0,0,0,1,10.57
3170,lehman,2008-06-17,-29.473,3.093,0,0,0,0,1,0,0,1,0,1,1,-20.54
3171,lehman,2009-02-13,6.3761,2.1331,1,1,0,0,1,0,0,0,0,1,0,0.52
3172,lehman,2008-04-11,-4.1453,1.1919,0,1,1,1,0,0,0,0,0,1,0,-0.64
3173,lehman,2008-09-02,-34.8808,3.8406,0,0,1,1,0,0,0,1,0,1,0,-17.89
3174,lehman,2007-10-25,-14.2618,1.4718,1,0,0,1,0,0,0,0,1,0,1,-14.18
3175,lehman,2008-07-21,-29.4706,3.7245,0,1,1,0,0,1,0,0,1,0,0,-22.7
3176,lehman,2007-10-17,-14.3125,1.3922,0,1,0,0,0,1,1,1,0,0,0,14.16
3177,lehman,2009-03-13,32.9258,1.7526,0,0,0,0,1,1,1,0,1,0,0,6.54
3178,lehman,2008-04-25,-13.1803,1.3528,0,0,1,0,0,0,1,0,0,1,1,-11.38
3179,lehman,2007-09-10,-5.0389,1.2633,0,0,0,1,0,0,1,1,0,0,1,2.39
3180,lehman,2009-01-02,-4.1575,2.3529,0,0,1,1,0,1,1,0,0,0,0,6.03
3181,lehman,2008-10-27,-9.4685,3.2322,1,0,0,1,0,1,1,0,0,0,0,-6.03
3182,lehman,2008-01-31,-4.3923,1.2949,0,1,0,0,0,1,0,0,1,0,1,-2.6
3183,lehman,2009-01-29,5.6677,2.1909,0,0,0,0,0,1,0,1,0,1,1,-9.15
3184,lehman,2008-06-15,-26.0554,3.0524,0,1,1,0,0,0,1,0,0,1,0,-3.08
3185,lehman,2008-09-08,-33.3375,3.8563,1,0,0,1,0,0,1,0,0,0,1,-0.37
3186,lehman,2008-01-07,-1.2654,1.3527,1,1,0,0,0,0,1,1,0,0,0,-0.49
3187,lehman,2008-01-08,0.733,1.3401,1,1,0,0,1,0,0,0,0,1,0,0.38
3188,lehman,2008-02-21,-8.5086,1.3042,1,0,0,0,1,0,0,1,0,1,0,-1.34
3189,lehman,2009-02-10,8.3732,2.1268,0,1,0,0,0,1,1,0,0,1,0,2.99
3190,lehman,2009-01-30,8.3814,2.178,0,1,0,1,0,0,0,1,0,0,1,0.63
3191,lehman,2008-11-15,0.938,2.9077,1,1,0,0,0,0,0,1,0,0,1,8.47
3192,lehman,2008-02-28,-7.8732,1.3242,1,0,1,0,0,0,1,0,1,0,0,4.2
3193,lehman,2009-04-23,23.1735,1.3188,0,1,0,0,1,1,0,0,1,0,0,7.47
3194,lehman,2008-11-04,-21.6972,3.1206,1,0,1,0,0,0,0,0,0,1,1,-0.74
3195,lehman,2008-01-04,-1.4728,1.352,0,0,0,0,0,1,1,0,0,1,1,11.2
3196,lehman,2009-03-15,33.0061,1.7523,1,0,0,0,0,0,1,0,1,0,1,18.93
3197,lehman,2008-12-07,-3.5374,2.3797,0,0,0,0,1,1,0,1,0,1,0,4.32
3198,lehman,2009-02-04,10.4142,2.1816,0,0,0,0,1,1,1,0,0,1,0,-5.75
3199,lehman,2007-12-20,-3.5244,1.3779,1,0,0,0,0,0,0,1,0,1,1,0.37
3200,lehman,2008-07-07,-31.9809,3.5278,0,0,1,1,0,0,0,1,1,0,0,-12.32
3201,lehman,2009-02-02,9.1466,2.1786,0,0,0,1,0,0,0,1,0,1,1,-3.45
3202,lehman,2008-08-21,-31.7699,3.7769,0,1,0,0,0,1,0,1,0,0,1,3.46
3203,lehman,2009-03-13,32.9258,1.7526,1,1,1,0,0,0,0,0,0,1,0,12.02
3204,lehman,2008-12-08,-3.5374,2.3797,0,0,1,0,1,0,1,0,0,1,0,-7.73
3205,lehman,2008-07-24,-29.7643,3.7279,0,1,0,0,1,1,1,0,0,0,0,-24.75
3206,lehman,2008-12-22,1.2907,2.3457,0,0,0,1,1,0,0,0,1,1,0,4.45
3207,lehman,2008-02-17,-7.0723,1.3062,0,0,0,0,1,0,1,1,0,0,1,5.41
3208,lehman,2008-07-03,-36.6514,3.4605,0,0,1,0,1,0,1,0,0,0,1,-35.5
3209,lehman,2009-03-10,37.1248,1.789,1,1,0,0,1,1,0,0,0,0,0,19.43
3210,lehman,2008-11-10,-8.3452,3.046,1,0,1,0,1,0,0,0,0,1,0,-0.98
3211,lehman,2008-03-21,-4.4663,1.2212,0,0,0,0,0,1,1,0,1,1,0,-0.46
3212,lehman,2008-02-26,-8.7578,1.3267,0,1,0,1,0,0,1,1,0,0,0,12.88
3213,lehman,2008-11-30,6.1283,2.4885,1,0,0,0,0,0,1,1,0,0,1,4.03
3214,lehman,2007-11-14,-7.8942,1.4489,0,0,0,0,0,1,1,0,1,1,0,1.09
3215,lehman,2008-10-24,-10.5763,3.2417,0,1,0,1,0,0,1,1,0,0,0,17.86
3216,lehman,2008-05-21,-35.3409,2.1644,0,0,0,0,0,1,1,1,0,1,0,-6.56
3217,lehman,2008-09-18,-31.4419,3.8085,1,0,0,0,0,1,0,0,0,1,1,-5.41
3218,lehman,2008-11-07,-10.3771,3.0467,0,0,1,0,0,0,1,1,0,1,0,-5.66
3219,lehman,2007-09-13,-9.9269,1.3008,0,1,0,0,0,1,0,1,1,0,0,13.82
3220,lehman,2008-11-25,-0.8526,2.6639,1,0,0,0,0,1,0,0,1,0,1,5.82
3221,lehman,2007-12-31,-5.0403,1.3727,0,0,1,1,1,0,0,1,0,0,0,0.27
3222,lehman,2008-02-10,-5.7956,1.2869,0,1,0,0,0,1,1,0,1,0,0,1.36
3223,lehman,2007-10-30,-11.6282,1.4938,0,0,0,0,0,1,1,1,0,1,0,3.01
3224,lehman,2008-03-18,-4.8597,1.247,0,1,1,1,0,0,0,0,0,0,1,-4.32
3225,lehman,2008-03-06,-5.3644,1.3193,0,0,0,0,1,0,1,1,1,0,0,1.65
3226,lehman,2008-02-29,-4.0304,1.3047,1,0,0,1,1,0,0,1,0,0,0,-1.96
3227,lehman,2009-03-23,22.2245,1.5679,0,0,1,0,1,0,0,1,0,1,0,-5.3
3228,lehman,2008-09-18,-31.4419,3.8085,0,0,0,1,1,1,0,0,0,1,0,-12.33
3229,lehman,2008-07-30,-31.0669,3.7555,1,0,0,0,1,1,0,0,0,0,1,-21.11
3230,lehman,2008-05-06,-14.742,1.6043,0,0,0,1,0,0,1,0,1,1,0,-0.52
3231,lehman,2009-02-25,22.9416,2.0338,1,0,1,0,0,0,0,0,1,1,0,-5.94
3232,lehman,2008-01-02,-4.9221,1.3714,0,0,0,1,0,1,0,1,1,0,0,7.19
3233,lehman,2008-04-04,-7.5569,1.1913,0,1,1,0,1,0,0,0,0,1,0,-7.29
3234,lehman,2008-09-09,-32.5542,3.8489,1,0,1,0,1,0,0,0,0,1,0,2.42
3235,lehman,2007-11-14,-7.8942,1.4489,0,1,0,0,0,0,0,1,1,1,0,1.33
3236,lehman,2009-03-28,26.5298,1.5029,1,0,0,0,0,0,0,0,1,1,1,9.52
3237,lehman,2009-04-25,24.6353,1.3115,0,1,1,0,0,0,0,1,1,0,0,8.32
3238,lehman,2008-09-24,-33.4522,3.7915,0,0,0,1,1,0,0,1,0,0,1,-8.71
3239,lehman,2007-12-27,-4.2587,1.3649,0,1,1,0,0,0,1,1,0,0,0,4.62
3240,lehman,2008-03-27,-2.0788,1.2151,1,0,0,0,1,0,1,1,0,0,0,-0.55
3241,lehman,2008-10-22,-13.2318,3.2526,0,0,1,1,1,0,0,1,0,0,0,-1.92
3242,lehman,2007-10-24,-12.2134,1.4536,0,0,1,0,1,0,0,1,1,0,0,-6.19
3243,lehman,2008-07-06,-31.9809,3.5278,0,1,0,1,1,0,1,0,0,0,0,-23.83
3244,lehman,2008-01-10,-3.0049,1.336,0,0,0,0,1,1,0,1,1,0,0,10.72
3245,lehman,2008-07-08,-32.6851,3.5232,0,0,0,0,1,1,0,1,0,0,1,-23.73
3246,lehman,2008-12-20,1.2907,2.3457,1,0,1,0,0,0,1,0,0,1,0,-5.78
3247,lehman,2007-12-01,-5.0651,1.4057,1,1,0,0,0,1,0,1,0,0,0,-2.9
3248,lehman,2008-07-18,-27.8405,3.719,0,1,0,0,0,1,0,1,1,0,0,-12.12
3249,lehman,2008-04-22,-9.2221,1.2623,1,0,0,1,1,1,0,0,0,0,0,-2.15
3250,lehman,2007-09-27,-11.1893,1.2843,1,1,0,0,0,0,1,0,0,1,0,12.64
3251,lehman,2008-09-24,-33.4522,3.7915,1,0,0,0,0,1,0,1,0,0,1,-10.45
3252,lehman,2009-05-23,19.9587,1.1581,1,1,0,0,0,0,0,1,1,0,0,10.96
3253,lehman,2008-07-25,-30.9431,3.7285,0,1,0,0,1,0,0,1,0,0,1,-15.0
3254,lehman,2008-11-20,14.9992,2.7683,1,0,0,0,0,0,0,1,1,0,1,10.27
3255,lehman,2009-04-16,17.4622,1.4062,1,0,0,0,0,1,0,1,0,0,1,8.35
3256,lehman,2008-05-03,-15.7458,1.5928,1,1,0,0,0,1,0,1,0,0,0,-4.79
3257,lehman,2007-09-14,-10.6316,1.3025,0,1,0,1,0,1,0,0,0,0,1,17.73
3258,lehman,2008-10-22,-13.2318,3.2526,0,0,0,0,0,1,1,0,0,1,1,-15.94
3259,lehman,2008-03-11,-4.0336,1.2929,0,1,0,1,1,1,0,0,0,0,0,1.28
3260,lehman,2009-01-13,7.8345,2.339,0,0,0,1,1,0,0,1,0,1,0,-6.32
3261,lehman,2008-06-04,-34.0611,2.785,0,0,0,0,1,0,0,1,0,1,1,-14.38
3262,lehman,2008-04-01,-6.9801,1.1697,0,0,1,0,1,0,1,0,1,0,0,0.27
3263,lehman,2009-01-30,8.3814,2.178,1,0,0,1,0,0,0,0,1,0,1,13.11
3264,lehman,2008-02-07,-4.2568,1.2759,0,0,1,0,0,0,0,0,1,1,1,0.77
3265,lehman,2008-12-13,6.9839,2.3888,0,0,0,0,1,1,1,0,1,0,0,10.86
3266,lehman,2008-06-21,-31.7944,3.1472,0,0,1,0,1,1,0,0,1,0,0,-27.4
3267,lehman,2008-03-05,-5.6939,1.3245,1,0,1,0,0,0,1,0,0,0,1,-4.61
3268,lehman,2009-01-20,17.3456,2.2477,0,1,0,0,0,1,0,1,1,0,0,13.26
3269,lehman,2008-02-04,-4.262,1.2864,0,1,0,0,1,0,0,1,0,0,1,7.44
3270,lehman,2008-03-02,-3.6918,1.3054,0,0,0,1,1,1,0,0,0,0,1,-0.09
3271,lehman,2008-09-23,-30.4136,3.7675,1,0,0,1,0,1,1,0,0,0,0,2.11
3272,lehman,2008-12-05,-0.3721,2.4101,1,0,1,1,0,1,0,0,0,0,0,3.81
3273,lehman,2009-01-15,11.6967,2.3131,0,0,0,1,1,1,1,0,0,0,0,20.07
3274,lehman,2009-01-04,-2.2233,2.3575,0,1,0,1,1,0,0,0,0,1,0,-11.85
3275,lehman,2007-12-20,-3.5244,1.3779,1,0,0,0,0,1,0,1,0,1,0,-3.3
3276,lehman,2007-11-25,-1.2002,1.4405,0,1,0,1,1,0,0,0,0,0,1,-0.55
3277,lehman,2009-04-30,21.9807,1.2979,0,1,1,0,0,0,0,0,1,0,1,9.19
3278,lehman,2008-04-13,-4.0156,1.1916,1,1,1,0,1,0,0,0,0,0,0,-7.48
3279,lehman,2008-05-14,-21.9663,1.9377,0,1,0,0,1,0,0,1,1,0,0,-8.07
3280,lehman,2007-12-09,-6.7324,1.397,1,0,0,0,1,1,0,0,0,1,0,-3.49
3281,lehman,2007-12-17,-3.9851,1.3751,0,0,0,0,1,0,0,1,1,0,1,10.99
3282,lehman,2009-02-03,9.7494,2.1832,1,0,0,0,0,0,1,0,1,0,1,9.74
3283,lehman,2008-08-07,-31.3292,3.7427,0,0,0,1,0,0,1,1,0,1,0,25.11
3284,lehman,2008-09-25,-34.7971,3.7844,1,0,0,1,0,1,0,0,0,1,0,11.94
3285,lehman,2009-01-09,4.651,2.3482,0,0,1,0,1,1,1,0,0,0,0,11.07
3286,lehman,2007-11-10,-4.6304,1.478,0,0,1,0,0,0,1,0,1,0,1,3.79
3287,lehman,2008-04-27,-17.186,1.4282,1,0,0,1,1,1,0,0,0,0,0,-10.22
3288,lehman,2007-11-18,-7.3224,1.4471,1,1,0,1,0,1,0,0,0,0,0,12.16
3289,lehman,2008-08-12,-27.7445,3.7605,1,0,0,0,1,1,0,0,0,1,0,-11.01
3290,lehman,2008-10-26,-9.4685,3.2322,0,0,1,0,0,1,0,1,0,1,0,2.9
3291,lehman,2008-05-09,-15.9852,1.9008,1,0,0,0,1,0,0,1,0,1,0,2.66
3292,lehman,2008-11-20,14.9992,2.7683,0,1,0,1,0,0,1,0,0,1,0,1.33
3293,lehman,2009-01-01,-4.1575,2.3529,1,0,1,0,0,0,1,1,0,0,0,-0.03
3294,lehman,2007-11-08,-7.1509,1.4874,0,0,0,1,0,0,0,1,1,1,0,0.85
3295,lehman,2008-09-03,-34.3856,3.8417,0,1,1,0,0,0,0,1,0,0,1,3.85
3296,lehman,2008-03-21,-4.4663,1.2212,0,1,1,0,0,0,0,0,0,1,1,-2.6
3297,lehman,2007-11-28,-6.3362,1.4053,1,0,1,0,0,0,0,0,0,1,1,-1.11
3298,lehman,2008-02-02,-4.262,1.2864,1,1,0,0,0,0,1,0,0,0,1,2.62
3299,lehman,2008-11-06,-10.366,3.0468,0,0,0,1,0,1,0,1,0,0,1,5.77
3300,lehman,2008-02-24,-9.2171,1.3227,1,0,0,1,0,0,1,1,0,0,0,-2.05
3301,lehman,2009-02-14,11.8492,2.081,0,1,0,0,0,1,1,1,0,0,0,8.88
3302,lehman,2008-10-26,-9.4685,3.2322,0,0,1,0,1,0,1,0,1,0,0,-10.3
3303,lehman,2007-09-30,-12.5356,1.2845,0,1,0,0,0,1,1,0,1,0,0,11.71
3304,lehman,2008-09-03,-34.3856,3.8417,0,1,0,0,0,0,1,1,1,0,0,-5.54
3305,lehman,2009-05-03,16.9338,1.2635,0,0,1,1,0,0,0,0,1,0,1,12.48
3306,lehman,2007-10-17,-14.3125,1.3922,1,0,1,0,0,1,1,0,0,0,0,-0.76
3307,lehman,2008-05-27,-34.4685,2.6198,0,0,1,0,0,1,1,1,0,0,0,-22.76
3308,lehman,2009-03-31,26.2574,1.5015,0,1,0,0,0,0,1,0,1,1,0,3.79
3309,lehman,2008-09-23,-30.4136,3.7675,1,0,1,0,0,0,0,0,1,1,0,3.03
3310,lehman,2009-04-03,22.0178,1.4784,0,0,1,0,1,0,1,1,0,0,0,1.87
3311,lehman,2009-03-15,33.0061,1.7523,1,0,0,1,0,0,0,0,1,0,1,17.59
3312,lehman,2008-11-22,-2.2799,2.6563,0,1,1,0,1,0,0,0,1,0,0,8.89
3313,lehman,2009-04-26,24.6353,1.3115,1,0,0,1,0,0,0,1,0,0,1,9.35
3314,lehman,2008-03-30,-4.2345,1.2238,1,0,0,0,1,0,1,0,0,0,1,-1.6
3315,lehman,2008-02-08,-3.4838,1.276,0,0,1,1,0,1,1,0,0,0,0,5.66
3316,lehman,2008-10-21,-21.0628,3.2902,1,0,0,0,0,1,0,0,1,0,1,-4.86
3317,lehman,2008-03-14,-0.2531,1.3088,0,1,0,0,0,1,0,1,1,0,0,2.01
3318,lehman,2008-02-20,-8.863,1.3072,1,0,0,0,0,1,1,1,0,0,0,-1.69
3319,lehman,2007-10-28,-12.4012,1.4943,1,0,0,1,0,0,1,0,0,0,1,2.55
3320,lehman,2008-05-24,-34.4685,2.6198,0,0,0,1,1,1,0,0,0,1,0,-12.35
3321,lehman,2008-11-20,14.9992,2.7683,0,0,0,1,1,0,1,0,0,0,1,3.93
3322,lehman,2008-11-17,0.938,2.9077,0,0,0,0,0,1,1,0,1,0,1,2.99
3323,lehman,2008-09-30,-36.2692,3.6564,0,0,0,0,0,1,0,1,1,0,1,-9.03
3324,lehman,2009-02-01,9.1466,2.1786,0,0,0,1,0,0,1,0,0,1,1,-7.55
3325,lehman,2007-11-06,-9.8726,1.5147,0,0,0,1,1,0,0,1,0,1,0,-3.63
3326,lehman,2008-07-11,-34.1495,3.643,1,1,0,1,0,0,0,1,0,0,0,-2.55
3327,lehman,2007-12-04,-4.5406,1.4044,1,0,1,1,0,0,0,0,0,1,0,-1.08
3328,lehman,2008-05-14,-21.9663,1.9377,1,0,0,1,0,0,0,1,0,0,1,-14.14
3329,lehman,2009-01-19,17.3456,2.2477,1,1,0,0,1,0,1,0,0,0,0,9.67
3330,lehman,2008-02-06,-3.624,1.2785,0,0,1,1,0,1,0,1,0,0,0,-1.21
3331,lehman,2009-04-15,17.7429,1.4084,1,0,0,1,1,0,0,0,0,1,0,8.18
3332,lehman,2008-12-09,2.0896,2.3922,0,0,0,1,0,1,0,0,0,1,1,13.58
3333,lehman,2008-04-21,-11.2472,1.2559,0,1,1,0,1,0,1,0,0,0,0,-9.46
3334,lehman,2008-08-27,-37.1737,3.8142,0,1,0,0,1,0,0,1,0,1,0,2.16
3335,lehman,2008-04-04,-7.5569,1.1913,1,0,0,0,0,1,0,1,0,0,1,-2.08
3336,lehman,2007-11-17,-7.3224,1.4471,0,0,0,0,0,1,1,0,1,1,0,-0.57
3337,lehman,2008-10-23,-12.5271,3.2571,1,0,0,1,1,0,0,0,0,1,0,-2.72
3338,lehman,2008-12-20,1.2907,2.3457,0,0,0,0,1,1,0,1,1,0,0,8.57
3339,lehman,2008-09-23,-30.4136,3.7675,0,0,0,0,0,1,0,1,0,1,1,0.23
3340,lehman,2007-12-14,-4.7869,1.3815,1,1,0,0,1,0,1,0,0,0,0,5.58
3341,lehman,2008-06-12,-27.6982,3.0263,0,0,0,0,0,0,1,1,1,0,1,-14.13
3342,lehman,2008-02-08,-3.4838,1.276,1,0,1,1,1,0,0,0,0,0,0,0.37
3343,lehman,2008-10-26,-9.4685,3.2322,0,0,1,0,1,0,0,1,1,0,0,-4.2
3344,lehman,2007-11-02,-12.8791,1.4732,0,1,1,0,1,0,0,0,0,0,1,-10.37
3345,lehman,2009-03-18,27.2084,1.7232,1,0,0,1,1,1,0,0,0,0,0,12.74
3346,lehman,2007-12-07,-6.335,1.3988,0,1,1,1,1,0,0,0,0,0,0,-2.88
3347,lehman,2009-05-29,19.4497,1.132,1,1,0,0,0,0,0,0,1,0,1,9.31
3348,lehman,2008-03-01,-3.6918,1.3054,0,0,0,0,0,1,1,0,1,0,1,-0.4
3349,lehman,2008-11-17,0.938,2.9077,0,1,0,0,0,0,1,0,0,1,1,8.26
3350,lehman,2008-08-12,-27.7445,3.7605,0,1,0,0,0,0,1,1,0,0,1,2.83
3351,lehman,2007-11-05,-11.9474,1.4743,1,0,1,0,0,0,0,0,1,1,0,-1.85
3352,lehman,2009-04-21,22.8284,1.3237,0,0,0,1,1,1,0,0,0,1,0,2.83
3353,lehman,2007-12-19,-3.4384,1.3782,0,1,0,1,1,0,0,0,1,0,0,2.57
3354,lehman,2008-11-22,-2.2799,2.6563,0,0,0,1,1,0,0,0,0,1,1,5.72
3355,lehman,2009-04-29,22.2815,1.297,1,0,1,1,1,0,0,0,0,0,0,9.73
3356,lehman,2009-05-30,15.7169,1.1086,0,0,0,0,0,1,1,1,0,0,1,13.12
3357,lehman,2008-05-20,-35.6219,2.1664,0,0,1,0,0,1,0,0,0,1,1,-0.28
3358,lehman,2009-01-19,17.3456,2.2477,0,0,1,0,0,1,0,1,0,0,1,21.62
3359,lehman,2008-05-19,-30.9604,2.0416,0,0,1,0,0,0,1,0,0,1,1,-19.31
3360,lehman,2008-01-13,-0.8614,1.3391,0,0,1,0,1,1,0,0,0,0,1,11.74
3361,lehman,2008-02-10,-5.7956,1.2869,0,0,1,1,1,0,0,0,1,0,0,-1.31
3362,lehman,2009-01-02,-4.1575,2.3529,0,1,0,1,0,1,1,0,0,0,0,3.01
3363,lehman,2007-09-26,-11.5798,1.2818,1,0,0,0,0,0,1,0,1,0,1,-12.52
3364,lehman,2007-10-08,-14.2956,1.3184,0,1,1,0,0,0,1,0,1,0,0,-6.8
3365,lehman,2007-09-20,-11.1862,1.2707,1,0,0,0,0,1,0,0,1,1,0,-9.07
3366,lehman,2008-09-01,-34.8808,3.8406,0,1,1,0,0,0,0,1,0,0,1,-23.12
3367,lehman,2008-07-17,-30.4883,3.696,0,1,0,0,0,0,1,1,1,0,0,-12.74
3368,lehman,2008-03-21,-4.4663,1.2212,0,0,0,1,1,1,0,0,0,0,1,0.56
3369,lehman,2009-03-05,43.8986,1.8885,0,0,0,0,1,0,0,1,1,1,0,15.99
3370,lehman,2009-03-01,36.1362,1.9476,0,1,0,1,0,1,1,0,0,0,0,5.4
3371,lehman,2008-12-06,-3.5374,2.3797,1,0,1,0,0,1,0,0,1,0,0,19.99
3372,lehman,2008-01-28,-1.1928,1.2948,0,1,0,1,0,0,0,0,1,0,1,-2.39
3373,lehman,2009-03-11,36.8914,1.7891,1,0,0,1,1,0,0,1,0,0,0,4.54
3374,lehman,2009-02-21,25.4732,2.0718,1,0,0,1,1,0,1,0,0,0,0,5.63
3375,lehman,2008-08-06,-32.2986,3.7456,1,0,0,0,1,1,0,0,0,1,0,-2.47
3376,lehman,2008-11-08,-8.3452,3.046,1,0,1,0,0,0,0,0,1,0,1,17.43
3377,lehman,2009-03-06,43.3492,1.8894,0,0,1,0,0,0,1,1,0,1,0,9.1
3378,lehman,2008-12-13,6.9839,2.3888,0,0,0,1,0,1,0,0,1,1,0,5.3
3379,lehman,2008-10-08,-29.3023,3.6384,0,0,1,0,1,0,1,1,0,0,0,-21.89
3380,lehman,2009-05-07,17.147,1.2614,0,1,0,0,0,0,1,0,0,1,1,7.32
3381,lehman,2009-05-30,15.7169,1.1086,1,0,1,0,0,0,1,0,1,0,0,2.46
3382,lehman,2008-10-04,-30.4478,3.6538,1,0,0,0,1,0,0,1,0,0,1,-8.01
3383,lehman,2007-09-16,-9.4633,1.3049,0,0,1,1,0,0,0,0,1,1,0,-0.96
3384,lehman,2008-09-24,-33.4522,3.7915,1,0,1,0,1,0,0,0,0,1,0,-12.87
3385,lehman,2007-11-14,-7.8942,1.4489,0,0,0,1,1,0,0,0,0,1,1,-2.3
3386,lehman,2009-06-01,15.7169,1.1086,0,1,1,1,0,0,0,0,0,1,0,10.61
3387,lehman,2009-02-26,26.3406,2.0275,0,0,0,0,0,1,0,1,1,1,0,-0.82
3388,lehman,2008-01-29,-1.4292,1.2938,0,0,1,0,0,1,1,0,0,0,1,2.81
3389,lehman,2008-11-15,0.938,2.9077,1,0,0,0,1,1,1,0,0,0,0,2.97
3390,lehman,2008-02-17,-7.0723,1.3062,0,0,0,1,0,0,0,1,1,1,0,0.45
3391,lehman,2008-05-16,-30.1063,2.0405,1,1,0,0,0,0,0,0,1,1,0,-9.95
3392,lehman,2009-01-10,8.2964,2.3387,0,0,0,0,1,1,1,0,0,0,1,23.29
3393,lehman,2008-07-05,-31.9809,3.5278,0,0,0,1,1,0,0,0,0,1,1,5.94
3394,lehman,2009-04-25,24.6353,1.3115,0,0,1,0,0,0,0,1,0,1,1,1.84
3395,lehman,2008-10-12,-31.8902,3.3904,1,1,0,0,0,0,0,0,0,1,1,-0.88
3396,lehman,2008-02-27,-8.6477,1.3267,1,0,0,0,1,0,1,0,0,1,0,0.29
3397,lehman,2008-11-21,8.6959,2.6981,0,0,0,0,1,0,1,0,0,1,1,-4.68
3398,lehman,2007-10-17,-14.3125,1.3922,0,1,0,0,1,0,1,0,0,0,1,6.79
3399,lehman,2008-06-14,-26.0554,3.0524,0,1,1,1,0,0,0,1,0,0,0,-10.88
3400,lehman,2008-08-07,-31.3292,3.7427,1,1,0,0,0,0,0,1,1,0,0,-7.01
3401,lehman,2009-03-31,26.2574,1.5015,0,1,0,1,0,0,1,0,0,0,1,11.95
3402,lehman,2007-12-20,-3.5244,1.3779,0,0,0,0,1,0,1,1,0,1,0,6.47
3403,lehman,2009-05-27,22.7868,1.139,0,0,1,1,0,0,1,0,0,1,0,2.93
3404,lehman,2008-11-22,-2.2799,2.6563,0,0,1,0,1,0,0,0,0,1,1,4.49
3405,lehman,2009-05-24,19.9587,1.1581,0,1,1,0,0,0,1,0,0,1,0,9.1
3406,lehman,2007-12-04,-4.5406,1.4044,1,0,0,0,0,0,1,1,0,0,1,5.4
3407,lehman,2008-01-30,-2.7939,1.3062,1,0,0,0,0,1,1,0,0,0,1,2.25
3408,lehman,2009-02-10,8.3732,2.1268,0,1,1,1,0,0,0,1,0,0,0,13.17
3409,lehman,2007-09-29,-12.5356,1.2845,1,0,0,1,0,0,1,0,0,1,0,2.01
3410,lehman,2009-03-07,44.1399,1.8862,0,0,0,0,1,1,1,0,1,0,0,0.98
3411,lehman,2008-05-02,-15.9615,1.5931,0,1,0,0,0,0,1,0,1,0,1,-7.88
3412,lehman,2009-01-21,12.6119,2.208,1,1,0,0,1,0,0,0,1,0,0,14.67
3413,lehman,2008-12-31,0.7838,2.3663,0,1,1,0,0,0,0,0,0,1,1,-10.14
3414,lehman,2008-09-01,-34.8808,3.8406,0,0,0,1,1,1,0,0,0,1,0,-16.89
3415,lehman,2007-10-27,-12.4012,1.4943,0,0,1,0,1,1,0,0,0,1,0,-3.95
3416,lehman,2007-11-12,-4.6304,1.478,0,0,1,1,1,0,1,0,0,0,0,6.16
3417,lehman,2009-03-22,22.2245,1.5679,0,0,0,1,1,0,1,0,0,0,1,14.9
3418,lehman,2008-05-11,-17.2787,1.8967,1,1,0,0,0,0,0,1,0,1,0,-6.12
3419,lehman,2008-08-09,-30.8024,3.7457,1,0,1,0,0,0,0,1,1,0,0,-17.98
3420,lehman,2008-07-19,-29.4706,3.7245,0,0,1,1,0,1,1,0,0,0,0,-22.84
3421,lehman,2007-11-22,-5.2155,1.4472,0,1,0,0,1,0,1,0,0,0,1,-2.81
3422,lehman,2007-09-22,-11.1265,1.2833,0,0,0,1,0,1,0,0,0,1,1,-3.07
3423,lehman,2009-02-12,5.4886,2.1357,1,0,0,0,0,0,1,0,1,1,0,4.75
3424,lehman,2009-02-01,9.1466,2.1786,0,0,1,0,0,0,0,1,1,0,1,6.06
3425,lehman,2009-01-19,17.3456,2.2477,0,0,1,0,1,1,0,1,0,0,0,15.83
3426,lehman,2008-11-09,-8.3452,3.046,0,0,1,1,0,0,1,1,0,0,0,0.25
3427,lehman,2008-08-08,-31.2947,3.7431,0,1,1,1,1,0,0,0,0,0,0,1.42
3428,lehman,2009-02-04,10.4142,2.1816,1,0,0,0,1,0,0,0,1,1,0,10.78
3429,lehman,2008-05-08,-20.8388,1.816,0,0,1,1,1,0,0,0,0,0,1,-20.85
3430,lehman,2009-05-11,16.2597,1.2207,0,1,0,0,0,1,1,0,0,1,0,5.07
3431,lehman,2008-10-07,-29.6528,3.6392,1,0,0,1,1,0,0,0,0,0,1,-11.81
3432,lehman,2008-12-29,2.175,2.3682,1,1,0,0,0,0,0,0,1,0,1,5.16
